id,name,category,address,latitude,longitude,description,tags,url,phone,email,logo,linkedin,twitter,youtube,facebook,year
137,Good4Trust,Kolektif & İnisiyatif,Türkiye,40.60539712243918,28.474118675,"Good4Trust.org iyilik ve güven dolu bir dünya için var. İyiliklerin, güvenin, ekolojik ve sosyal açıdan adaletli ilişkilerin paylaşılarak çoğalması için insanları bir araya getirmeyi amaçlıyor._x000d_
_x000d_
Yaşantımızda bariz bir şekilde görmesek de gezegenin yaşam destek ünitelerinin yavaş yavaş çöktüğünün farkındayız. İnsan haklarının gözetildiği ve doğa ile dost bir toplum özlüyoruz. Peki, değişimi kurumlara, bireylere ve kitlelere nasıl yayarız? İyilik, karşılıklı yardımlaşma ve güven ortamı nasıl yaratılır?_x000d_
_x000d_
Beraberce iyiliği çoğaltalım, iyi olduğunu bildiğimiz insanlar arasında güven tesis edelim, işte Good4Trust.org bunun için var._x000d_
_x000d_
Good4Trust.org iyiliklerin paylaşıldığı, kendi seçtiğimiz sosyal ve ekolojik açıdan sorumlu ve güvenilir üreticilerden aldığımız hizmet ve ürünlerle onları güçlendirdiğimiz, birbirimize ilham verdiğimiz bir sosyal paylaşım ve etkileşim platformu._x000d_
_x000d_
Hadi, hemen şimdi bize katıl, sen de iyilik ve güven dolu bir dünya için harekete geç.","eko topluluk, topluluk, topluluk destekli tarım, Topluluk Destekli Tarım(TDT), temiz gıda, doğal gıda, güvenilir gıda, gıda egemenliği",http://good4trust.org/,"","",https://d12oh4b377r949.cloudfront.net/places/0ee5e3c8-a2ee-4c1c-9840-2f498e5f51f8/3ddc4b56-5495-4810-8803-bf44210a43bd_logo,"",https://twitter.com/good4trust,"",https://www.facebook.com/good4trust,2015
138,Atatürk Arboretumu,Botanik Bahçe,"Bahçeköy Merkez, Bahçeköy Merkez, Sarıyer/İstanbul, Türkiye",41.178284,28.991934000000015,"Atatürk Arboretumu, Sarıyer ilçesinde bulunan floristik zenginliğiyle birçok yerli ve yabancı botanikçinin ilgisini çekmiş bulunan ünlü Belgrad Ormanı’nın güneydoğusunda 296 hektarlık bir orman parçası üzerinde kurulmuştur. Sınırları içinde Osmanlı İmparatorluğu döneminde yapılan Kirazlıbent ile 1916 yılında Neşet Hoca tarafından kurulan Türkiye’nin ilk fidanlığını barındıran Atatürk Arboretumu yeryüzündeki diğer arboretum ve botanik bahçeleriyle tohum ve fidan temini konusunda işbirliği içerisindedir.
Dünyanın dört bir tarafındaki eksotik ve endemik bitkileri iklimin müsaade ettiği oranda bir araya toplayarak uzun ve pahalı seyahatlere gerek kalmadan insanlara tanıtmak ve bunların içinden süsleme değeri olanları seçme imkanı sağlamak, nesli kaybolma tehlikesi altında bulunanları koruma altına almak, yabancı orijinli türlerin ülkemize uygunluğu konusunda çalışmalar yapmak da Atatürk Arboretumu’nun görevleri arasındadır.","botanik bahçe, bitki müzesi, endemik tür, Ağaç, Orman, Arboretum, Çalılar, Bahçeköy, Canlı Ağaç Müzesi, Gölet",http://orman.istanbul.edu.tr/?p=5982,90 (212) 338 24 00,orman@istanbul.edu.tr,https://d12oh4b377r949.cloudfront.net/places/22d8fa13-0b18-47e9-91af-004fc6bd6f10/177e666a-d2ed-415e-ab32-bbf02995c3b9_logo,"","","",https://www.facebook.com/pages/Atat%C3%BCrk-Arboretumu/115390301880697?fref=ts,1982
139,Avcala Gençlik Köyü,Çiftlik & Eko-Girişim,"Çamlıca Köyü, Şavşat/Artvin, Türkiye",41.1856,42.3424,"Aslında her girişim gibi gençlik köyü de bir ihtiyaçtan dolayı ortaya çıktı. Youthlympic ekibinin çalışma alanı ekoloji, spor ve gençlik. Bu üç alanda çalışmalar yapan ekip, eko köylere çok fazla ilgi duymaktaydı. Fakat Türkiye’de böylesi bir eko köyün var olmaması bizi gerçekten üzmüştü. Daha sonra ekibin yurtdışında da yaptığı araştırmalarda her ne kadar eko köyler çok olsa da, genç odaklı bir eko köyün olmadığını gördük. Gençlerin kendini geliştirebileceği, yılın her anında gelip kalabileceği, kendi sebzesini meyvesini üretebileceği, projelerine odaklanabileceği, yeni projeler geliştirebileceği, farklı kültürden insanlarla tanışabileceği, sessiz, onu en çok rahatsız edecek şeyin çam sakızının dişlerine yapışması olacağı bir yer neden yok diye kendimize sorduk. Cevabını vermeden önce uzun bir süre birbirimize baktık. Daha sonra bir gençlik ütopyası yaratalım dedik. Ama gerçekçi ve ulaşılabilirliği olan bir ütopya. Bir sosyal işletme yapısında olsun. Aynı zamanda, Youthlympic’in hali hazırda yaptığı yaratıcı spor etkinliklerine de ev sahipliği yapsın._x000d_
_x000d_
Bir genç üniversiteden sonra iş mi arıyor, uzun bir süre iş bulamadı mı? Gençlik köyünde ona her zaman yer var. Gelsin kendini geliştirsin, orada yapacağımız yüzlerce eğitime katılsın, ulusal ve uluslar arası projelerimizde yer alsın. Organik beslensin, tarla sürsün, kitap okusun, iş arasın, farklı iş alanları keşfetsin, kendi alanında kendini geliştirsin, gitarını alıp ateş yaksın…_x000d_
_x000d_
İşte tüm bunları, herhangi bir yerden bağımsız olarak bir komünite oluşturmak, birkaç evden oluşan ve herhangi bir yerden destek almadan yapmak yerine, bu hayalimizin gerçek bir ütopya olmasını istediğimiz için çok kapsamlı bir sürdürülebilir model stratejisi geliştirdik. Bu stratejimizde ilk başta temel bir adım atmak ve görünürlük kazanmak için Erasmus+ Gençlik Değişimi programı altında bir proje hazırladık, iyi ki de hazırlamışız.","",http://www.genclikkoyu.com/,"",avcalayouthvillage@gmail.com,https://d12oh4b377r949.cloudfront.net/places/12428e72-8c3e-45e6-877d-c89a3ee9a1e2/45f3a61d-27c7-4241-92e5-86dc81c2aae9_logo,"","","","",2016
140,Balkon Bahçeciliği,Balkon-Bahçe,"Ümraniye, Burç Caddesi, Türkiye",41.020411,29.110392000000047,Balkon bahçeciliği eğitimi,"bahçe, balkon","","","","","","",https://www.youtube.com/watch?v=0NCHvW7tJVA,https://www.facebook.com/BalkonCiftligi,2015
141,Kültür Ambarı,Ekolojik Yerleşke,"Düzpelit Mahallesi Muhtarlığı, İkizce/Ordu, Türkiye",41.0503695,37.0680284,Organik Tarımsal Faaliyeti yapan bir kütüphane. Tarihi bir çeltik Ambarı.,"","","","",https://d12oh4b377r949.cloudfront.net/places/c7aa1f85-2dcc-4f77-9e75-a3bc1df1e86d/a652eda1-0e74-4b83-9f01-c57c16b2a053_logo,"","","",https://www.facebook.com/profile.php?id=683637325050389&fref=ts,2015
142,Değirmen Yanı,Ekolojik Yerleşke,"Unnamed Road, 35460 Beyler/Seferihisar/İzmir, Türkiye",38.19357125564097,26.93027973175049,"2015 yılında dört arkadaş kalktık 21 dönüm zeytinlik aldık... 
bir yıl olmuş, bir yuva yapıldı, biraz zeytin toplandı,  derken 3 arkadaş biraz gelmedi - gitmeli olaraktan burada yaşamaktayız. 
derdimiz düşümüz; ürettiğimizi tüketmek için yol almak... henüz yolun çok başındayız ama bir yıl içinde iyi yol aldık. şu anda ikinci evi yapıyoruz, belki üçüncüyü bile bitirebiliriz bu yıl... 
zeytin, kekik, karabaş, ördek, tavuk, arı, balık, soğan, yılan aman aman bir  telaş halinde olmadan eşelenmekteyiz. 
pek sosyal insanlar değiliz ama böyle böyle siteler çok sağ olsunlar... 
bir Marinaleda (sevilla'da gayet olmuş, 2700 nüfuslu bir yer) olma hayalimiz yoksa da kendimizce coşkulardayız. şarabımız var mesela, biraz uhu kokulu olsa da var yani... 

sonuç olarak; eşelenmek istersen bi ses et, müsaitsek geri döneriz. 

not: arazide ve etrafımızda telefon çekmiyor, mail yada vatsap yolu en sağlıklı yol iletişim için... bazen telefonun çektiği yere (6 dakika yürüme mesafesinde) çıkıyoruz...","seferihisar, zeytinlik, ekolojik yaşam, yerleşke","",5547350672,kayhanugur@gmail.com,"","","","",https://www.facebook.com/kayhan.ugur.3,2015
143,Nisan İmece Anaokulu,Alternatif Okul & Eğitim,"Kuzguncuk Mahallesi, Bamyacı Sokak, Üsküdar/İstanbul, Türkiye",41.035,29.02904699999999,"Veliler ve Öğretmenler tarafından kurulan Waldorf pedagojisinden esinlenen Anaokulu girişimi. Beslenme  organik/biodinamik  ve vejeteryan, oyuncaklar, materyaller  ekolojik, ahşap, keçe, pamuk vb.","alternatif eğitim, eğitim",http://www.nisanimece.net,"",nisanimece@gmail.com,https://d12oh4b377r949.cloudfront.net/places/c6694521-7d4c-48d9-b259-87c7679b14c9/24174914-8264-4eba-a8d7-a0f5c8f43ec3_logo,"","","",https://www.facebook.com/NisanImeceKindergarten/,2011
144,Kumkurdu'nun Yuvası,Ekolojik Yerleşke,"Avsa Adasi, Avşa Belediyesi/Marmara/Balıkesir, Türkiye",40.486517863348126,27.48927205722657,"Hem çevresine örnek olan, hem de babasından öğrendiklerini geliştirerek yarınlara sunmaya çabalayan Gürcan Durmazbilek'in sihirli zeytin bahçesi. ^_^","Kadim Kültür, ekolojik tarım, doğal gıda, güvenilir gıda, temiz gıda","","","","","","","",https://www.facebook.com/profile.php?id=100007593045258&fref=ts,1975
145,Engelsiz Bostan,Kent Bostanı,"Maden Mahallesi, Yunus Emre Caddesi, Sarıyer/İstanbul, Türkiye",41.1810209,29.041817100000003,"","","","",engelsizbostan@gmail.com,"","",https://twitter.com/permakulture,"",https://www.facebook.com/KocUniversityPermacultureInitiative/,2016
146,WWF-Türkiye,STK,"Fatih, Büyük Postane Caddesi, Türkiye",41.01485,28.973731999999927,Sivil Toplum Kuruluşu,dernek,http://www.ekoharita.com/project/wwf-turkiye/,0212 528 2030,"",https://d12oh4b377r949.cloudfront.net/places/cf6d8ca2-1927-496c-9e59-e963c9114fa6/5ad60882-19c2-4bbe-affe-72649fb2364b_logo,"","","",https://www.facebook.com/wwfturkiye/?fref=ts,2015
147,Çömelek Doğal Ürün Çiftliği,Çiftlik & Eko-Girişim,"Çömelek, Çömelek Köyü/Mut/Mersin, Türkiye",36.710296,33.68542600000001,"Çiftlik, yörede tarım ve hayvancılıkla geçimini sağlayan bir grup üreticinin oluşturduğu bir ortaklık işletmesidir. Bölgenin doğal yapısının organik tarıma – hayvancılığa uygun olması özellikle keçi sütü, yumurta, sofralık kayısı, ceviz, bal, elma, nar ekşisi, üzüm pekmezi üretiminin sonucunda tüketicilerin damak tadına özgü doğal ürünlerin yıllardır pazarda Çömelek ürünleri olarak tanınmasına yol açmıştır. Çömelek doğal ürün çiftliği çam ve ardıç ormanlarıyla çevrili tertemiz bir doğal çevrede bulunmaktadır.","",http://www.comelekciftligi.com/,05335944501,omermuhsinyilmaz@hotmail.com,https://d12oh4b377r949.cloudfront.net/places/62fe1389-9e04-4f86-8d36-b6fc2e112091/0f417706-2267-4548-980f-ef980fc4c581_logo,"","",https://www.youtube.com/watch?v=xKqEan9v_rU,https://www.facebook.com/comelekciftligi,2014
148,Ekotopya,Çiftlik & Eko-Girişim,107 Kilyos yolu Cad. Maden Üstü Sarıyer Tarif: Hacıosman Metrosunun önünden kilyos minibüsleri veya 151-152 no'lu otobüsler ile Maden Üstü durağı karşısı,41.180743627343766,29.045820579025303,"Şehrin merkezinde bir Ütopya_x000d_
Evet efendim, artık faaliyetteyiz... Biz kim miyiz?_x000d_
İstanbul Sarıyer ve Kilyos arasında, 4,5 dönüm üzerinde, hali hazırda var olan bir fidanlığı 3 arkadaş devir aldık. İçimizden biri, Alp, hem ziraat mühendisi hem de yapı mimarı ve peyzaj işlerinde ciddi deneyime sahip. Geçmişte havalimanı, olimpiyat sahası gibi alanların profesyonel olarak tasarımını ve uygulamasını yapmış. Lakin şimdilerde butik işlerden keyif aldığını söylüyor. İşini severek ve özenle yapan birisi. Diğer arkadaşımız Mert, son derece üretken bir sanatçı; özellikle ahşap işlerinde pek hünerli ve kendisi diğer doğal yapı malzemelerini kullanarak son derece yaratıcı ve sıra dışı mobilya tarzı ürünler üretiyor. Ben, Eylem, ise jack of all trades :p Şaka bir yana benim alanıma da komün üretim ve tüketim, permakültür, doğal tarım, şifalı bitkiler, sağlıklı beslenme, yoga ve meditasyon giriyor._x000d_
Her birimizin sahip olduğu yeti ve deneyimlerin sonucunda ortak bir noktada hizmet vermeye; İstanbul’un içinde hala nefes alınabilen bir semtte, ortak üretimin ve paylaşımların yapılabildiği bir sosyal alan oluşturmak hayali ile kolları sıvadık.","eko topluluk, ekolojik yaşam, ekolojik ürün",http://www.ekotopya.net/,"","",https://d12oh4b377r949.cloudfront.net/places/3bf39dcc-93f3-4bdc-8867-50737c6e064f/a15ccccf-8882-433b-a9c7-643cdb0233b2_logo,"","","",https://www.facebook.com/istanbulsariyer/?fref=ts,2016
